timestamp,dpid,table_id,in_port,eth_src,eth_dst,ip_src,ip_dst,eth_type,ip_proto,src_port,dst_port,n_packets,n_bytes,duration_sec,entry_type,throughput_bps,priority_label
2025-11-24 15:24:58,1,0,1,12:59:7b:f5:c3:c3,dd:d8:58:55:b1:77,10.0.0.60,10.0.0.138,2048,6,36049,443,370,277095,0.593,flow_stats,3738070.408,0
2025-11-24 15:24:58,1,0,2,d4:45:23:b8:64:d1,0f:05:ad:ee:f3:a0,10.0.0.8,10.0.0.16,2048,6,37012,5222,146,81009,1.401,flow_stats,462708.537,0
2025-11-24 15:24:58,1,0,1,a6:9a:d0:04:2c:2c,3a:68:9a:77:86:bb,10.0.0.122,10.0.0.18,2048,17,42025,27015,710,663203,1.767,flow_stats,3002780.583,1
2025-11-24 15:24:58,1,0,3,5e:62:6e:f7:8d:90,33:63:97:74:b8:5b,10.0.0.78,10.0.0.4,2048,17,41090,8000,1789,1676447,2.448,flow_stats,5477697.77,1
2025-11-24 15:24:58,1,0,1,45:fb:6d:04:87:49,f9:d6:6a:d8:44:34,10.0.0.68,10.0.0.163,2048,6,36033,443,437,264869,0.001,flow_stats,2118952000.0,0
2025-11-24 15:24:58,1,0,2,cf:a8:16:84:ea:3f,67:02:13:ae:8c:45,10.0.0.141,10.0.0.131,2048,17,41058,8000,1819,1593666,1.746,flow_stats,7303248.793,1
2025-11-24 15:24:58,1,0,2,dd:a8:65:1b:ef:6c,96:ff:ce:ea:0c:19,10.0.0.244,10.0.0.251,2048,6,35056,80,1862,1243970,4.657,flow_stats,2136942.494,0
2025-11-24 15:24:58,1,0,2,7d:01:e5:d1:d1:33,dc:aa:f5:4e:94:03,10.0.0.80,10.0.0.64,2048,6,36039,443,370,233490,0.618,flow_stats,3022610.2,0
2025-11-24 15:24:58,1,0,3,89:ae:ca:a2:e2:44,da:f1:ca:b8:8d:2d,10.0.0.198,10.0.0.154,2048,6,37065,5222,135,79428,2.403,flow_stats,264428.758,0
2025-11-24 15:24:58,1,0,1,2f:27:fd:b9:6a:c8,33:fb:0b:d3:25:f9,10.0.0.246,10.0.0.161,2048,6,35009,80,1947,1263546,1.787,flow_stats,5657101.474,0
2025-11-24 15:24:58,1,0,3,c9:b9:b9:1e:9b:92,82:99:12:e1:dc:c8,10.0.0.251,10.0.0.51,2048,17,41087,8000,1484,1261428,1.973,flow_stats,5115783.482,1
2025-11-24 15:24:58,1,0,1,a0:34:17:48:d0:b8,75:e7:dd:69:67:95,10.0.0.237,10.0.0.102,2048,6,35059,80,1874,1238675,5.862,flow_stats,1690433.706,0
2025-11-24 15:24:58,1,0,2,ae:5f:6c:5e:28:84,36:de:09:02:ca:3b,10.0.0.4,10.0.0.44,2048,6,36083,443,275,151213,1.824,flow_stats,663173.396,0
2025-11-24 15:24:58,1,0,1,f6:cc:0c:a1:a5:0b,9a:46:47:3c:e9:1e,10.0.0.68,10.0.0.166,2048,6,35071,80,1917,1278568,3.953,flow_stats,2587639.074,0
2025-11-24 15:24:58,1,0,2,99:82:fc:6d:77:e1,1d:a6:42:0f:a9:c7,10.0.0.112,10.0.0.89,2048,6,35011,80,2277,1523432,4.591,flow_stats,2654473.984,0
2025-11-24 15:24:58,1,0,2,e3:b4:75:15:ee:ac,da:e6:ef:dd:d1:bc,10.0.0.206,10.0.0.128,2048,6,37040,5222,189,115476,2.611,flow_stats,353748.623,0
2025-11-24 15:24:58,1,0,1,c7:b8:61:34:be:45,ca:41:30:11:f6:97,10.0.0.183,10.0.0.231,2048,6,36010,443,151,80373,0.826,flow_stats,778311.632,0
2025-11-24 15:24:58,1,0,2,d5:92:d8:06:36:0c,c3:4a:1b:1c:66:88,10.0.0.193,10.0.0.202,2048,6,35020,80,2738,1464666,3.616,flow_stats,3240246.75,0
2025-11-24 15:24:58,1,0,3,28:27:7a:2f:54:1d,2b:92:fc:05:d9:45,10.0.0.123,10.0.0.128,2048,17,38065,53,5,2214,0.571,flow_stats,31012.602,0
2025-11-24 15:24:58,1,0,2,c4:fa:9d:24:d1:13,3f:c5:53:63:df:82,10.0.0.198,10.0.0.234,2048,6,39096,8080,5,1997,0.001,flow_stats,15976000.0,0
2025-11-24 15:24:58,1,0,1,27:f0:d4:1c:ae:e0,e5:cf:e7:fc:24:45,10.0.0.253,10.0.0.181,2048,17,42100,27015,574,455484,1.157,flow_stats,3150287.461,1
2025-11-24 15:24:58,1,0,2,bd:e0:57:bd:fb:a8,b2:40:38:1a:5b:49,10.0.0.19,10.0.0.113,2048,6,36095,443,170,100599,0.001,flow_stats,804792000.0,0
2025-11-24 15:24:58,1,0,2,c9:c5:c3:20:dc:6a,8f:40:28:5a:af:92,10.0.0.95,10.0.0.6,2048,6,39068,8080,7,2521,8.498,flow_stats,2373.356,0
2025-11-24 15:24:58,1,0,3,0d:71:5b:78:bc:b9,ae:00:cb:27:75:46,10.0.0.128,10.0.0.49,2048,6,37005,5222,15,7022,3.458,flow_stats,16246.701,0
2025-11-24 15:24:58,1,0,3,1c:a6:e6:0a:63:84,0f:2b:d0:b8:10:3a,10.0.0.18,10.0.0.49,2048,6,36052,443,139,86730,1.147,flow_stats,605127.928,0
2025-11-24 15:24:58,1,0,2,26:77:47:b3:5f:e6,c4:52:b8:4b:15:53,10.0.0.23,10.0.0.57,2048,17,42014,27015,526,460373,0.992,flow_stats,3711371.808,1
2025-11-24 15:24:58,1,0,3,49:76:ec:82:eb:82,04:ee:93:50:25:e2,10.0.0.242,10.0.0.89,2048,6,36075,443,304,170480,2.634,flow_stats,517798.759,0
2025-11-24 15:24:58,1,0,1,08:94:74:55:4b:30,33:9b:ab:e7:fb:b3,10.0.0.254,10.0.0.140,2048,6,36032,443,392,246228,2.607,flow_stats,755633.639,0
2025-11-24 15:24:58,1,0,1,58:76:84:f9:57:78,0e:6e:8a:43:17:41,10.0.0.139,10.0.0.76,2048,17,42058,27015,587,320524,0.805,flow_stats,3186877.34,1
2025-11-24 15:24:58,1,0,2,e5:d9:2f:d1:f9:00,8f:ec:d2:cc:c4:4b,10.0.0.182,10.0.0.158,2048,6,37002,5222,113,60934,1.207,flow_stats,403896.319,0
2025-11-24 15:24:58,1,0,2,83:e2:47:3f:f9:14,ba:92:cd:d1:42:e1,10.0.0.94,10.0.0.132,2048,6,36079,443,188,126690,1.452,flow_stats,698154.668,0
2025-11-24 15:24:58,1,0,3,fd:a0:a0:91:21:8c,51:1f:48:90:98:61,10.0.0.193,10.0.0.243,2048,17,42044,27015,861,734467,1.164,flow_stats,5049373.815,1
2025-11-24 15:24:58,1,0,2,a6:d2:c1:8c:e3:67,4a:69:c7:b4:60:7c,10.0.0.126,10.0.0.126,2048,6,37035,5222,156,112672,2.978,flow_stats,302706.665,0
2025-11-24 15:24:58,1,0,1,aa:1d:8b:fd:36:ab,0e:a1:3c:40:6c:ee,10.0.0.125,10.0.0.44,2048,6,36013,443,342,222369,0.232,flow_stats,7681651.53,0
2025-11-24 15:24:58,1,0,2,62:d6:0b:5f:41:ca,44:b2:87:55:14:86,10.0.0.18,10.0.0.168,2048,6,39021,8080,7,3752,5.76,flow_stats,5211.408,0
2025-11-24 15:24:58,1,0,3,3f:e0:f9:dd:12:22,4e:c1:a9:e1:88:49,10.0.0.37,10.0.0.196,2048,17,38025,53,5,2032,0.679,flow_stats,23943.578,0
2025-11-24 15:24:58,1,0,3,17:6b:a9:9e:d6:94,c3:da:00:99:1e:6c,10.0.0.123,10.0.0.104,2048,17,40033,5004,1238,995369,1.009,flow_stats,7894605.306,1
2025-11-24 15:24:58,1,0,1,5a:72:78:b6:49:e0,fe:35:bf:63:b3:d1,10.0.0.77,10.0.0.125,2048,6,36020,443,425,283913,1.549,flow_stats,1466725.155,0
2025-11-24 15:24:58,1,0,3,1b:3f:b9:51:69:13,42:cd:c3:64:70:0a,10.0.0.246,10.0.0.154,2048,17,41021,8000,1372,1172968,1.733,flow_stats,5414045.278,1
2025-11-24 15:24:58,1,0,2,36:4e:59:83:9a:85,23:f1:97:02:49:67,10.0.0.52,10.0.0.136,2048,6,35052,80,1492,878796,1.507,flow_stats,4664935.338,0
2025-11-24 15:24:58,1,0,2,31:ee:ff:69:5d:d3,02:d9:ae:d0:d7:20,10.0.0.9,10.0.0.238,2048,6,36096,443,207,117774,3.889,flow_stats,242253.654,0
2025-11-24 15:24:58,1,0,3,91:a3:5e:77:a0:3c,d1:6c:74:53:d8:8e,10.0.0.233,10.0.0.188,2048,6,36065,443,394,222791,4.044,flow_stats,440681.451,0
2025-11-24 15:24:58,1,0,2,16:81:8c:1d:0f:f1,e8:fb:58:f2:35:13,10.0.0.95,10.0.0.8,2048,6,36078,443,294,206563,1.938,flow_stats,852687.007,0
2025-11-24 15:24:58,1,0,3,e1:3d:f0:59:20:ea,6e:65:e2:6f:5f:0e,10.0.0.84,10.0.0.47,2048,17,38022,53,15,5675,0.784,flow_stats,57900.715,0
2025-11-24 15:24:58,1,0,1,af:73:9e:69:72:4c,8e:3d:64:b6:ff:eb,10.0.0.146,10.0.0.234,2048,17,40081,5004,1252,1128183,1.287,flow_stats,7014879.569,1
2025-11-24 15:24:58,1,0,1,41:7d:89:f6:f9:26,95:d9:a8:11:7c:b6,10.0.0.81,10.0.0.95,2048,17,40044,5004,1014,911649,0.657,flow_stats,11097038.265,1
2025-11-24 15:24:58,1,0,1,c6:8f:72:9e:a6:e8,77:28:f1:79:16:74,10.0.0.58,10.0.0.46,2048,17,38033,53,22,7839,0.349,flow_stats,179676.767,0
2025-11-24 15:24:58,1,0,1,9e:79:db:7c:28:1e,46:bf:ff:97:67:4d,10.0.0.97,10.0.0.53,2048,6,37082,5222,110,63753,2.181,flow_stats,233876.344,0
2025-11-24 15:24:58,1,0,3,fc:ed:e5:a5:a1:4d,e1:22:f0:e2:9b:8c,10.0.0.152,10.0.0.15,2048,17,40045,5004,998,700758,1.437,flow_stats,3899873.842,1
2025-11-24 15:24:58,1,0,3,78:42:05:b8:37:2e,50:20:62:82:0e:da,10.0.0.230,10.0.0.51,2048,17,40049,5004,1259,1019721,0.703,flow_stats,11606584.094,1
2025-11-24 15:24:58,1,0,2,50:31:fe:72:91:10,c9:ad:53:f2:e7:b7,10.0.0.244,10.0.0.131,2048,6,36039,443,300,142215,4.213,flow_stats,270079.909,0
2025-11-24 15:24:58,1,0,3,b0:26:a3:eb:db:92,d7:fd:12:bc:1e:d3,10.0.0.193,10.0.0.222,2048,6,37068,5222,82,40858,1.157,flow_stats,282494.534,0
2025-11-24 15:24:58,1,0,2,ba:5c:17:a6:b4:d0,e2:a4:e3:fd:2d:36,10.0.0.175,10.0.0.49,2048,6,39100,8080,5,1704,11.181,flow_stats,1219.243,0
2025-11-24 15:24:58,1,0,3,fb:7c:a6:c0:8f:c9,ba:3a:66:5c:0d:ec,10.0.0.242,10.0.0.182,2048,6,35026,80,2302,1252382,7.711,flow_stats,1299273.475,0
2025-11-24 15:24:58,1,0,1,52:cb:a5:05:f6:f7,b0:60:cf:e7:6d:e8,10.0.0.160,10.0.0.68,2048,17,38069,53,15,6334,0.616,flow_stats,82263.552,0
2025-11-24 15:24:58,1,0,1,aa:ae:ca:0e:59:63,a9:ad:f5:f2:12:45,10.0.0.124,10.0.0.40,2048,6,37080,5222,86,49895,2.813,flow_stats,141896.882,0
2025-11-24 15:24:58,1,0,1,51:d8:20:c5:c3:ef,80:05:3a:88:ae:39,10.0.0.76,10.0.0.112,2048,17,38020,53,7,2734,0.575,flow_stats,38029.028,0
2025-11-24 15:24:58,1,0,3,ce:0a:20:36:7b:90,81:7d:5d:fe:01:4c,10.0.0.246,10.0.0.6,2048,6,37041,5222,103,56865,3.472,flow_stats,131042.617,0
2025-11-24 15:24:58,1,0,3,2c:f5:7d:c2:06:ee,9c:f8:db:f6:5e:17,10.0.0.11,10.0.0.6,2048,17,42045,27015,653,525810,1.029,flow_stats,4088324.084,1
2025-11-24 15:24:58,1,0,1,51:cd:d1:b4:6f:d6,8e:a3:b9:36:a2:c8,10.0.0.58,10.0.0.220,2048,6,36051,443,239,139861,1.608,flow_stats,696029.791,0
2025-11-24 15:24:58,1,0,3,b9:d3:cc:d6:a9:99,29:7c:53:f6:21:a0,10.0.0.238,10.0.0.228,2048,6,36007,443,266,165436,2.458,flow_stats,538483.595,0
2025-11-24 15:24:58,1,0,1,79:fc:c5:3a:89:1f,a2:ed:d0:21:f7:0e,10.0.0.105,10.0.0.163,2048,17,40029,5004,1138,981181,1.619,flow_stats,4849214.221,1
2025-11-24 15:24:58,1,0,3,9d:35:69:79:d6:fb,1e:48:8f:2f:16:76,10.0.0.230,10.0.0.217,2048,17,38066,53,10,3921,0.57,flow_stats,55078.314,0
2025-11-24 15:24:58,1,0,3,c9:fa:48:89:d4:c0,e7:26:2f:ce:8e:bc,10.0.0.117,10.0.0.244,2048,6,37062,5222,150,89723,2.856,flow_stats,251356.65,0
2025-11-24 15:24:58,1,0,2,e2:ff:32:4e:ba:ab,46:3e:67:e0:d4:03,10.0.0.63,10.0.0.214,2048,17,41060,8000,959,726003,1.754,flow_stats,3310617.938,1
2025-11-24 15:24:58,1,0,3,60:96:4c:a7:7e:1b,8f:40:fa:6b:29:f0,10.0.0.203,10.0.0.170,2048,6,39078,8080,4,1686,13.226,flow_stats,1019.803,0
2025-11-24 15:24:58,1,0,2,82:c3:29:34:7b:1e,ea:b9:9b:58:9a:fa,10.0.0.55,10.0.0.246,2048,6,39093,8080,7,2887,7.58,flow_stats,3047.0,0
2025-11-24 15:24:58,1,0,1,6b:b9:8f:5a:dd:eb,84:88:ff:18:39:fe,10.0.0.50,10.0.0.165,2048,6,35020,80,2323,1310087,4.557,flow_stats,2299948.287,0
2025-11-24 15:24:58,1,0,1,c1:2a:37:fa:4b:aa,9c:c9:a3:e7:87:8b,10.0.0.97,10.0.0.235,2048,17,41047,8000,1170,1124352,1.273,flow_stats,7065539.983,1
2025-11-24 15:24:58,1,0,2,bb:0e:76:21:18:04,c9:93:6e:9b:06:68,10.0.0.177,10.0.0.230,2048,17,40074,5004,812,599938,1.23,flow_stats,3902143.363,1
2025-11-24 15:24:58,1,0,2,f9:d8:46:cd:64:c2,b4:95:fc:ed:2b:f5,10.0.0.142,10.0.0.161,2048,6,36080,443,402,288772,4.172,flow_stats,553759.654,0
2025-11-24 15:24:58,1,0,3,ec:2d:0e:7d:0b:fe,6a:f2:42:c2:1e:f1,10.0.0.177,10.0.0.43,2048,6,36099,443,292,130802,3.06,flow_stats,341949.942,0
2025-11-24 15:24:58,1,0,2,fb:c2:96:db:60:24,7a:28:13:ff:9a:38,10.0.0.169,10.0.0.253,2048,17,38048,53,1,349,0.505,flow_stats,5527.869,0
2025-11-24 15:24:58,1,0,2,e7:aa:ff:87:ae:3b,00:9a:8f:16:9b:e0,10.0.0.186,10.0.0.206,2048,6,36027,443,303,150290,3.694,flow_stats,325519.062,0
2025-11-24 15:24:58,1,0,2,dd:24:42:74:03:fd,8f:c7:36:3b:7e:f5,10.0.0.148,10.0.0.227,2048,17,41076,8000,1267,1296543,1.48,flow_stats,7006314.454,1
2025-11-24 15:24:58,1,0,1,76:ae:80:c7:56:49,7f:91:02:fa:2a:e3,10.0.0.64,10.0.0.171,2048,6,39037,8080,4,1660,7.535,flow_stats,1762.346,0
2025-11-24 15:24:58,1,0,1,06:be:18:4c:b2:93,f2:53:75:59:10:29,10.0.0.4,10.0.0.254,2048,17,40086,5004,1477,1197908,1.61,flow_stats,5953602.793,1
2025-11-24 15:24:58,1,0,3,dd:fe:f7:43:0e:42,b3:25:42:17:3d:4f,10.0.0.141,10.0.0.186,2048,6,37092,5222,145,77491,3.853,flow_stats,160887.984,0
2025-11-24 15:24:58,1,0,1,18:47:62:9b:c0:1a,cf:f4:41:64:6f:25,10.0.0.16,10.0.0.68,2048,17,38085,53,15,5976,0.451,flow_stats,106085.559,0
2025-11-24 15:24:58,1,0,1,fe:fe:fc:5c:77:94,63:00:3c:0c:ee:3c,10.0.0.189,10.0.0.218,2048,6,35026,80,2434,1528548,6.636,flow_stats,1842863.978,0
2025-11-24 15:24:58,1,0,3,cf:f9:9b:b8:ca:9a,2c:40:45:07:61:39,10.0.0.209,10.0.0.5,2048,6,36089,443,312,197501,3.695,flow_stats,427601.13,0
2025-11-24 15:24:58,1,0,3,43:e4:58:24:18:a0,33:7c:7d:8f:c0:1e,10.0.0.26,10.0.0.140,2048,17,38039,53,5,1890,0.462,flow_stats,32696.974,0
2025-11-24 15:24:58,1,0,2,00:b0:b1:28:30:a4,e7:85:8a:c8:bb:7f,10.0.0.155,10.0.0.171,2048,6,36014,443,214,120607,2.013,flow_stats,479302.141,0
2025-11-24 15:24:58,1,0,3,77:6b:19:28:c6:a4,62:f3:65:fd:5f:f0,10.0.0.74,10.0.0.188,2048,17,40086,5004,981,849704,0.736,flow_stats,9232387.375,1
2025-11-24 15:24:58,1,0,1,e3:26:f0:87:2f:00,d1:cd:a4:9e:a2:1b,10.0.0.139,10.0.0.91,2048,6,39060,8080,6,2326,3.861,flow_stats,4819.655,0
2025-11-24 15:24:58,1,0,2,cc:fa:1b:99:23:f7,2b:05:6f:2f:3a:f5,10.0.0.75,10.0.0.10,2048,17,42041,27015,654,432900,0.51,flow_stats,6790587.642,1
2025-11-24 15:24:58,1,0,2,69:5c:1e:5a:59:4b,f6:34:36:26:ed:bd,10.0.0.167,10.0.0.228,2048,17,38062,53,9,3348,0.631,flow_stats,42454.566,0
2025-11-24 15:24:58,1,0,3,2f:d8:b9:09:b9:9e,5c:6d:ae:f8:62:73,10.0.0.36,10.0.0.40,2048,6,37009,5222,121,73995,1.593,flow_stats,371708.97,0
2025-11-24 15:24:58,1,0,3,1f:8c:58:06:e0:50,f1:24:4d:c8:60:69,10.0.0.79,10.0.0.9,2048,6,39088,8080,1,379,11.626,flow_stats,260.788,0
2025-11-24 15:24:58,1,0,3,5d:cb:63:48:71:08,65:b5:4d:18:b9:75,10.0.0.178,10.0.0.243,2048,6,39067,8080,6,1874,8.584,flow_stats,1746.443,0
2025-11-24 15:24:58,1,0,1,9f:ab:9a:11:46:42,f4:0b:cf:13:c4:9e,10.0.0.156,10.0.0.203,2048,17,40039,5004,1308,961609,1.498,flow_stats,5136153.973,1
2025-11-24 15:24:58,1,0,1,d2:16:a2:f2:c3:c5,4d:fd:12:40:a9:33,10.0.0.224,10.0.0.217,2048,6,36056,443,222,129813,2.082,flow_stats,498831.308,0
2025-11-24 15:24:58,1,0,3,eb:77:c8:af:c2:05,98:8e:87:dc:ff:74,10.0.0.54,10.0.0.48,2048,6,35091,80,2690,1632921,5.2,flow_stats,2512353.984,0
2025-11-24 15:24:58,1,0,3,d9:02:7a:fe:48:33,c5:1b:1d:67:53:1f,10.0.0.179,10.0.0.52,2048,6,35013,80,2298,1422743,3.296,flow_stats,3453730.495,0
2025-11-24 15:24:58,1,0,2,e4:4e:75:44:cd:f8,26:89:af:33:eb:03,10.0.0.25,10.0.0.94,2048,17,38005,53,1,348,0.274,flow_stats,10168.505,0
2025-11-24 15:24:58,1,0,1,59:a3:b0:fa:ef:74,e9:64:b7:fa:a1:b1,10.0.0.18,10.0.0.145,2048,17,40082,5004,851,691057,1.647,flow_stats,3356927.399,1
2025-11-24 15:24:58,1,0,2,3b:75:a2:6c:0b:d2,16:d6:fd:cd:85:01,10.0.0.146,10.0.0.45,2048,6,36022,443,180,117577,1.853,flow_stats,507674.158,0
2025-11-24 15:24:58,1,0,3,a3:53:c9:99:ac:fa,99:f3:08:bc:a9:38,10.0.0.251,10.0.0.107,2048,17,41074,8000,1204,1137679,1.104,flow_stats,8247310.923,1
2025-11-24 15:24:58,1,0,1,1a:d8:9f:14:e3:f8,51:d2:52:5a:a9:9c,10.0.0.40,10.0.0.117,2048,6,37026,5222,216,109911,4.336,flow_stats,202807.914,0
2025-11-24 15:24:58,1,0,1,00:03:de:c8:c7:20,1c:3b:c6:67:26:29,10.0.0.172,10.0.0.50,2048,6,36078,443,272,142309,1.166,flow_stats,976627.121,0
2025-11-24 15:24:58,1,0,1,9a:c0:e7:16:74:d8,fa:49:af:16:41:0e,10.0.0.15,10.0.0.205,2048,6,37088,5222,131,66940,2.939,flow_stats,182202.308,0
2025-11-24 15:24:58,1,0,1,9a:a3:69:b3:7e:27,23:a9:fd:b4:10:48,10.0.0.231,10.0.0.248,2048,6,36058,443,380,277909,3.027,flow_stats,734364.053,0
2025-11-24 15:24:58,1,0,2,72:03:63:9c:3d:26,39:f6:f7:54:18:65,10.0.0.134,10.0.0.214,2048,6,36090,443,351,205683,1.311,flow_stats,1255011.712,0
2025-11-24 15:24:58,1,0,2,9f:3c:de:42:6f:97,5c:39:48:df:4a:5b,10.0.0.20,10.0.0.50,2048,6,39023,8080,4,1627,3.68,flow_stats,3536.986,0
2025-11-24 15:24:58,1,0,1,94:52:4d:ed:28:2f,76:6e:48:52:ae:e5,10.0.0.202,10.0.0.34,2048,6,36043,443,263,159688,2.409,flow_stats,530381.13,0
2025-11-24 15:24:58,1,0,1,f0:13:1f:6b:96:be,d4:50:d6:58:59:4d,10.0.0.190,10.0.0.208,2048,6,36085,443,320,222937,3.818,flow_stats,467120.763,0
2025-11-24 15:24:58,1,0,1,6d:87:43:b2:23:7d,bd:91:50:e0:9a:04,10.0.0.171,10.0.0.210,2048,6,39070,8080,6,2271,17.69,flow_stats,1027.01,0
2025-11-24 15:24:58,1,0,1,4b:0f:37:af:1f:ed,2b:64:15:d1:e7:34,10.0.0.64,10.0.0.14,2048,6,35059,80,2394,1333286,4.679,flow_stats,2279736.233,0
2025-11-24 15:24:58,1,0,3,d9:85:82:87:6d:d4,72:54:ef:12:bc:d2,10.0.0.28,10.0.0.66,2048,6,37055,5222,141,92035,2.978,flow_stats,247242.255,0
2025-11-24 15:24:58,1,0,3,df:ca:7f:53:c7:c1,70:86:28:d8:7a:8b,10.0.0.73,10.0.0.167,2048,6,35095,80,1880,1282139,5.251,flow_stats,1953306.67,0
2025-11-24 15:24:58,1,0,1,f0:44:a5:cb:6c:c4,d8:83:25:30:1e:1a,10.0.0.86,10.0.0.239,2048,6,36030,443,82,53230,1.909,flow_stats,223015.147,0
2025-11-24 15:24:58,1,0,3,78:8b:8a:4f:de:fb,9b:e1:d1:5a:d1:b1,10.0.0.16,10.0.0.219,2048,6,37060,5222,209,136620,3.543,flow_stats,308481.525,0
2025-11-24 15:24:58,1,0,3,09:39:90:b7:d6:e6,0d:c2:5b:20:ae:e0,10.0.0.49,10.0.0.1,2048,6,36047,443,282,180321,1.98,flow_stats,728606.036,0
2025-11-24 15:24:58,1,0,3,be:d4:24:da:90:49,0c:a7:b8:ab:d0:bf,10.0.0.121,10.0.0.242,2048,17,42037,27015,652,439460,0.895,flow_stats,3929799.463,1
2025-11-24 15:24:58,1,0,2,c7:0a:c2:f4:03:b4,98:c7:d6:70:f9:70,10.0.0.70,10.0.0.112,2048,17,40062,5004,1317,1283881,1.03,flow_stats,9970819.824,1
2025-11-24 15:24:58,1,0,2,36:ee:2a:b1:33:cf,06:52:a3:41:c4:e8,10.0.0.3,10.0.0.125,2048,17,41083,8000,1384,1292682,0.435,flow_stats,23788951.679,1
2025-11-24 15:24:58,1,0,3,99:dd:4e:20:51:f2,c1:03:57:bf:11:59,10.0.0.176,10.0.0.216,2048,17,42053,27015,466,391911,0.213,flow_stats,14747473.448,1
2025-11-24 15:24:58,1,0,3,12:6a:fd:cd:ea:79,f4:45:9e:c1:31:c8,10.0.0.55,10.0.0.4,2048,6,39025,8080,4,1747,13.435,flow_stats,1040.285,0
2025-11-24 15:24:58,1,0,1,61:af:71:f3:b7:99,57:5c:96:31:f1:41,10.0.0.190,10.0.0.67,2048,6,35092,80,1667,1046806,6.266,flow_stats,1336519.351,0
2025-11-24 15:24:58,1,0,1,e5:07:34:97:a7:b8,f8:02:76:79:80:43,10.0.0.122,10.0.0.179,2048,6,35012,80,2467,1364156,4.194,flow_stats,2602191.417,0
2025-11-24 15:24:58,1,0,2,98:e5:e6:9e:2d:d6,67:c5:b1:da:11:83,10.0.0.220,10.0.0.85,2048,6,35004,80,1873,1017065,3.395,flow_stats,2396308.028,0
2025-11-24 15:24:58,1,0,2,a8:d3:6b:6b:1d:37,2c:f7:93:da:a2:84,10.0.0.135,10.0.0.148,2048,17,41079,8000,1660,1359544,1.495,flow_stats,7273008.848,1
2025-11-24 15:24:58,1,0,3,5f:7f:8f:3a:86:7e,db:65:f2:34:5c:60,10.0.0.219,10.0.0.152,2048,6,36080,443,310,197101,0.436,flow_stats,3618537.342,0
2025-11-24 15:24:58,1,0,2,60:be:c4:2f:93:1f,78:94:a3:7c:2b:18,10.0.0.202,10.0.0.124,2048,17,41035,8000,1303,1175297,0.709,flow_stats,13263114.55,1
2025-11-24 15:24:58,1,0,1,4c:12:14:d2:3a:f0,80:25:63:d6:9e:87,10.0.0.240,10.0.0.239,2048,6,36046,443,363,214842,2.245,flow_stats,765598.597,0
2025-11-24 15:24:58,1,0,2,3a:ed:a6:31:e3:5a,9d:cf:23:37:c2:a7,10.0.0.127,10.0.0.166,2048,6,36084,443,419,247206,1.067,flow_stats,1853931.376,0
2025-11-24 15:24:58,1,0,2,06:95:d3:c6:2b:7c,56:c2:56:47:89:9a,10.0.0.69,10.0.0.127,2048,6,35018,80,2332,1277943,4.045,flow_stats,2527648.935,0
2025-11-24 15:24:58,1,0,3,1b:95:84:d4:d6:bb,a5:46:8a:fb:d1:06,10.0.0.217,10.0.0.146,2048,6,39053,8080,2,942,7.224,flow_stats,1043.247,0
2025-11-24 15:24:58,1,0,3,34:77:33:2a:33:ec,c6:30:09:48:a8:97,10.0.0.181,10.0.0.242,2048,6,37056,5222,156,88872,0.77,flow_stats,923907.021,0
2025-11-24 15:24:58,1,0,3,de:a5:ca:5b:a7:11,90:a5:14:1c:43:fe,10.0.0.17,10.0.0.238,2048,6,36008,443,292,173974,0.614,flow_stats,2266717.702,0
2025-11-24 15:24:58,1,0,1,bc:ae:5f:96:62:0b,2b:f0:c1:9d:d2:8f,10.0.0.221,10.0.0.75,2048,17,41065,8000,1388,1157645,2.327,flow_stats,3980198.399,1
2025-11-24 15:24:58,1,0,1,35:28:5a:8f:33:2f,be:80:c6:1e:03:07,10.0.0.28,10.0.0.122,2048,17,40075,5004,1501,1272934,1.071,flow_stats,9509201.135,1
2025-11-24 15:24:58,1,0,3,3a:0b:af:37:54:7c,59:51:a9:da:ec:76,10.0.0.205,10.0.0.104,2048,17,40080,5004,1041,871632,1.604,flow_stats,4348305.615,1
2025-11-24 15:24:58,1,0,1,63:21:e8:71:0f:b9,1a:f3:6b:77:ef:e6,10.0.0.218,10.0.0.213,2048,6,35029,80,1058,636005,6.055,flow_stats,840309.201,0
2025-11-24 15:24:58,1,0,2,3b:81:a3:ae:d1:2b,e9:72:8f:3a:0f:ff,10.0.0.247,10.0.0.250,2048,17,40074,5004,1040,947396,0.807,flow_stats,9397193.636,1
2025-11-24 15:24:58,1,0,3,e1:2e:b6:5b:78:cd,e5:c7:f4:64:5f:0d,10.0.0.240,10.0.0.158,2048,6,39057,8080,3,1276,2.972,flow_stats,3434.511,0
2025-11-24 15:24:58,1,0,1,fc:26:d9:11:ab:c6,cb:05:67:26:cd:c1,10.0.0.79,10.0.0.121,2048,17,40073,5004,1292,1095713,1.319,flow_stats,6645145.146,1
2025-11-24 15:24:58,1,0,2,25:09:fc:4a:91:ec,46:b0:8d:5d:dd:b1,10.0.0.75,10.0.0.227,2048,6,36008,443,462,283620,1.084,flow_stats,2092663.638,0
2025-11-24 15:24:58,1,0,2,2a:1b:a7:22:2e:11,00:1a:f0:1a:36:fe,10.0.0.143,10.0.0.189,2048,6,39046,8080,1,389,0.821,flow_stats,3789.778,0
